,mean,median,std,skew,range,5p,10p,25p,75p,90p,95p,min,min3d,min7d,min14d,min30d,min90d,low_count,low_dur,max,max3d,max7d,max14d,max30d,max90d,high_count,high_dur,rising,falling,change,change_3d,n_revs,n_rlimb,n_flimb,rlimb_slp,flimb_slp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,jan_p,feb_p,mar_p,apr_p,may_p,jun_p,jul_p,aug_p,sep_p,oct_p,nov_p,dec_p,cen_jd,25p_jd,50p_jd,75p_jd,max_jd,min_jd,max3d_jd,min3d_jd,max7d_jd,min7d_jd,max14d_jd,min14d_jd,si
1979,36.66575342465753,19.0,44.0279245733951,0.5181947246506763,12.0,15.0,15.0,17.0,29.0,79.60000000000002,163.0000000000001,14.0,14.0,14.0,14.285714285714286,14.666666666666666,16.0,0.0,0.0,211.0,209.66666666666666,201.0,198.28571428571428,169.53333333333333,92.52222222222223,10.0,190.0,5.614285714285714,3.6018518518518516,4.393258426966292,20.96078431372549,40.0,7.0,11.0,7.87312925170068,5.593506493506493,17.580645161290324,19.107142857142858,32.483870967741936,132.6,103.48387096774194,31.766666666666666,18.838709677419356,17.741935483870968,14.733333333333333,16.0,17.266666666666666,18.29032258064516,4.0723305686318465,3.997608906822088,7.524471344242696,29.72427706792199,23.970709108570574,7.12097437047,4.363745049689905,4.109691399536726,3.302697451991332,3.706194425764029,3.870582081745498,4.236718224613315,147.863707688859,106.0,123.0,173.0,118.0,222.0,117.0,251.0,115.0,251.0,106.0,247.0,0.7647612642905148
1980,47.45205479452055,25.0,48.4569689337206,0.5268475750577367,20.0,21.0,21.0,23.0,43.0,111.20000000000005,183.40000000000003,20.0,20.0,20.428571428571427,21.0,21.633333333333333,22.144444444444446,0.0,0.0,285.0,273.6666666666667,231.28571428571428,219.21428571428572,189.3,108.87777777777778,1.0,365.0,7.6125,4.288732394366197,5.486486486486487,20.671875,50.0,11.0,15.0,10.308333333333332,7.608108465608467,26.225806451612904,36.214285714285715,42.87096774193548,145.0,130.83870967741936,43.6,28.0,25.870967741935484,24.7,22.322580645161292,21.733333333333334,22.419354838709676,4.693995381062355,5.854503464203233,7.673210161662817,25.115473441108545,23.418013856812934,7.551963048498846,5.011547344110855,4.630484988452656,4.278290993071594,3.995381062355658,3.7644341801385677,4.01270207852194,148.36847575057737,104.0,125.0,184.0,110.0,1.0,109.0,1.0,108.0,0.0,108.0,269.0,0.6616628175519681
1981,17.51178082191781,17.0,4.977653995048942,0.9707750555399104,9.0,11.0,12.0,13.0,22.0,24.0,26.0,9.6,9.633333333333333,9.828571428571427,9.914285714285713,11.193333333333333,12.175555555555558,0.0,0.0,36.0,30.0,27.142857142857142,26.785714285714285,26.233333333333334,23.788888888888888,12.0,137.0,2.470149253731343,1.688118811881188,2.0,5.588235294117647,43.0,13.0,11.0,3.2666666666666666,2.2719696969696965,21.806451612903224,22.428571428571427,26.161290322580644,22.066666666666666,18.129032258064516,13.666666666666666,11.67741935483871,12.380645161290323,13.1,16.387096774193548,16.233333333333334,16.419354838709676,10.576050564786133,9.82508839450546,12.688131668700523,10.357019931787601,8.792515410369536,6.4144685378140744,5.663506367533402,6.004568353202541,6.148502769173002,7.947682968803779,7.6191370193059855,7.963328014017961,164.06198566913855,70.0,144.0,265.0,108.0,218.0,107.0,218.0,80.0,214.0,72.0,207.0,0.2414574838395275
1982,18.61917808219178,17.0,6.57935037668961,0.913037080635668,10.0,11.0,11.0,13.0,23.0,27.0,30.0,11.0,11.0,11.0,11.0,11.166666666666666,12.088888888888889,0.0,0.0,47.0,35.666666666666664,33.285714285714285,30.571428571428573,30.033333333333335,26.377777777777776,11.0,163.0,3.329113924050633,2.3513513513513513,2.7578947368421054,6.7407407407407405,57.0,22.0,20.0,3.501515151515152,2.841666666666667,17.741935483870968,20.535714285714285,28.096774193548388,27.866666666666667,19.032258064516128,12.7,11.290322580645162,12.838709677419354,14.033333333333333,15.290322580645162,21.166666666666668,23.06451612903226,8.09299587992937,8.460859329017069,12.81636256621542,12.301353737492644,8.681577398469688,5.606238964096527,5.150088287227781,5.856386109476162,6.194820482636845,6.974690994702766,9.343731606827546,10.52089464390818,174.4299587992937,79.0,149.0,282.0,269.0,176.0,72.0,190.0,69.0,190.0,83.0,190.0,0.28695525974183106
1983,42.229315068493136,26.0,38.835935072501165,0.615686045530924,26.0,17.919999999999998,19.0,21.0,47.0,89.60000000000002,134.80000000000007,14.5,14.6,14.757142857142856,15.642857142857144,17.423333333333332,21.23888888888889,0.0,0.0,215.0,208.33333333333334,194.28571428571428,177.28571428571428,154.93333333333334,93.8,8.0,339.0,5.283870967741936,3.5767955801105,4.270819672131142,14.592708333333341,104.0,20.0,21.0,7.0385833333333325,5.6841012162440725,19.677419354838708,24.821428571428573,50.483870967741936,95.56666666666666,128.29032258064515,42.36666666666667,28.180645161290325,26.606451612903225,17.666666666666668,22.529032258064515,24.580000000000002,24.66129032258064,3.9575183116318615,4.508975781285481,10.153305176563709,18.600336064669747,25.801721844852317,8.245911105055894,5.667685241051794,5.351083776121244,3.4384995166637484,4.531034080071626,4.784055742618581,4.959873359414028,155.67822132258965,106.0,131.0,201.0,128.0,265.0,127.0,264.0,125.0,260.0,117.0,254.0,0.6105879656427319
1984,18.041999999999994,17.8,5.158643508647898,0.986586852898792,10.399999999999999,11.02,11.7,13.0,23.4,25.060000000000002,25.78,9.7,9.976666666666667,10.289999999999997,10.952142857142857,11.43,12.585888888888892,0.0,0.0,28.0,26.866666666666664,26.257142857142856,25.85714285714286,25.423333333333336,24.765555555555558,9.0,171.0,1.0024193548387097,0.7555555555555556,0.8593220338983045,2.0084507042253525,115.0,6.0,8.0,2.516388888888889,1.56911858974359,25.093548387096778,23.72857142857143,25.103225806451615,22.803333333333335,15.738709677419353,12.46,12.732258064516131,13.567741935483873,11.901000000000002,15.91935483870968,17.44666666666667,20.316129032258065,11.812619868708179,10.08909196653775,11.817175449066337,10.388241743390235,7.4088921891537725,5.676253126267023,5.993625224552151,6.3869236621399414,5.421596184245894,7.493929689172756,7.947969198202676,9.563681698563324,165.69997403319198,67.0,143.0,273.0,72.0,258.0,90.0,257.0,88.0,254.0,84.0,247.0,0.254267591753184
1985,18.232438356164398,18.5,7.985287177972572,1.014675033509445,10.700000000000001,6.552,8.2,11.1,21.8,29.3,33.06000000000001,4.33,4.953333333333334,5.444285714285714,5.672142857142858,6.389333333333335,9.028222222222219,5.0,40.0,41.4,40.4,39.128571428571426,37.721428571428575,34.9,28.534444444444443,12.0,188.0,1.443063063063063,0.9558333333333334,1.1496774193548387,2.767142857142858,87.0,13.0,13.0,2.4181410256410256,1.3806089743589742,20.335483870967742,20.675000000000004,26.641935483870967,34.519999999999996,23.651612903225804,13.596666666666666,11.670645161290322,6.61451612903226,8.859999999999998,15.62258064516129,18.133333333333333,18.774193548387096,9.472804755636492,8.698931905199819,12.410516255837848,15.561606289557664,11.017545125051834,6.129373508604259,5.43649434096086,3.0812160773211663,3.9940855076906394,7.277410125562743,8.174501565777684,8.74551454279892,161.20031285500468,77.0,129.0,266.0,92.0,224.0,92.0,222.0,92.0,221.0,90.0,220.0,0.33860061722097784
1986,16.814794520547945,18.0,7.589506113046497,1.0704858734969205,10.0,6.12,7.34,10.0,20.0,25.0,28.0,4.7,4.833333333333333,5.285714285714286,5.978571428571428,6.62,8.20111111111111,6.0,44.0,63.0,53.0,43.142857142857146,36.857142857142854,31.1,25.2,15.0,147.0,2.3285714285714287,1.5801470588235287,1.8801762114537441,6.310416666666668,68.0,12.0,14.0,3.2634722222222226,2.7098809523809524,19.612903225806452,28.5,24.29032258064516,21.966666666666665,13.64516129032258,9.863333333333335,7.241935483870966,8.425806451612901,13.82666666666667,18.161290322580644,18.966666666666665,18.322580645161292,9.906475054583375,13.00224850914068,12.269039006745528,10.737445823964546,6.8921693225144205,4.82125981686056,3.6579007397269194,4.255873822791409,6.7585622576335265,9.173265552188225,9.271026819174244,9.254733274676575,167.4561703653013,63.0,136.0,282.0,50.0,215.0,49.0,213.0,47.0,210.0,45.0,181.0,0.3342242554184953
1987,13.333972602739726,13.0,5.725592327969103,0.9749532556658242,9.6,5.22,6.24,8.4,18.0,21.0,24.0,4.7,4.766666666666667,5.071428571428571,5.192857142857143,5.5266666666666655,8.416666666666664,7.0,88.0,28.0,25.666666666666668,25.285714285714285,24.928571428571427,23.2,20.3,11.0,67.0,1.4865079365079357,1.438345864661654,1.4617760617760613,3.880952380952381,106.0,23.0,25.0,2.0374637681159418,1.7558666666666667,17.548387096774192,18.678571428571427,23.06451612903226,17.066666666666666,10.209677419354838,6.916666666666667,8.25483870967742,10.929032258064517,6.393333333333333,9.69032258064516,17.533333333333335,14.064516129032258,11.177546282027574,10.746060120405188,14.69107645523845,10.520043559555365,6.503112864451705,4.263494216030739,5.257967083769956,6.961310074174526,3.94090694281781,6.172306807207874,10.807701000636955,8.958474593683865,163.73936181142003,66.0,135.0,281.0,309.0,272.0,75.0,272.0,71.0,272.0,66.0,261.0,0.37062144984416695
1988,12.475342465753423,12.0,5.244613174340936,0.9618974415284947,7.1,6.0,6.539999999999999,7.9,15.0,19.0,22.0,5.1,5.166666666666667,5.457142857142857,5.8999999999999995,6.343333333333334,7.242222222222225,7.0,94.0,34.0,30.333333333333332,27.142857142857142,25.642857142857142,21.833333333333332,19.022222222222222,6.0,38.0,1.3553571428571427,1.075,1.1976562499999996,3.144262295081968,84.0,19.0,22.0,1.5797744360902255,1.1746256395120032,14.451612903225806,17.857142857142858,18.193548387096776,18.566666666666666,15.741935483870968,8.363333333333333,7.216129032258065,8.238709677419353,6.430000000000001,10.058064516129033,11.846666666666666,13.10967741935484,9.838585703305151,10.980564401010213,12.386076644339521,12.232348742725378,10.71703085538597,5.510047216426925,4.91270451301197,5.608872296036016,4.236301745909741,6.847479960469969,7.804985176238059,8.925002745141104,161.0923465466125,67.0,129.0,264.0,58.0,262.0,57.0,260.0,111.0,247.0,110.0,249.0,0.32742719359336625
