,mean,median,std,skew,range,5p,10p,25p,75p,90p,95p,min,min3d,min7d,min14d,min30d,min90d,low_count,low_dur,max,max3d,max7d,max14d,max30d,max90d,high_count,high_dur,rising,falling,change,change_3d,n_revs,n_rlimb,n_flimb,rlimb_slp,flimb_slp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,jan_p,feb_p,mar_p,apr_p,may_p,jun_p,jul_p,aug_p,sep_p,oct_p,nov_p,dec_p,cen_jd,25p_jd,50p_jd,75p_jd,max_jd,min_jd,max3d_jd,min3d_jd,max7d_jd,min7d_jd,max14d_jd,min14d_jd,si
1979,23.89947945205481,14.2,22.673075541786336,0.5941552002622854,30.929999999999996,3.916,4.202,4.87,35.8,60.700000000000024,66.1,3.4,3.41,3.4471428571428566,3.5464285714285713,3.8070000000000013,4.3132222222222225,5.0,129.0,100.0,95.76666666666667,87.57142857142857,77.67142857142859,70.05666666666667,59.29333333333333,1.0,89.0,1.591640625,0.9375462962962968,1.1809302325581401,3.9747029702970296,67.0,10.0,12.0,2.50471028971029,1.9827939560439563,4.7848387096774205,3.873214285714286,4.599032258064517,5.234333333333333,50.94838709677419,67.73333333333332,54.732258064516124,33.74516129032258,22.56,19.56451612903226,9.083666666666666,8.287741935483872,1.7003866651534791,1.2432207499217607,1.634356683414896,1.80011945007113,18.105512701027465,23.293910224444605,19.45018576664132,11.992007620960385,7.758522854283519,6.952636097994909,3.123928875621752,2.945212310464719,192.246122171515,151.0,184.0,231.0,153.0,59.0,152.0,58.0,151.0,55.0,144.0,49.0,0.7961588603345747
1980,29.451178082191767,27.2,23.255770860974476,0.9235623758102571,34.31,4.65,5.1,7.09,41.4,63.48000000000002,74.34,4.4,4.413333333333333,4.43,4.4592857142857145,4.599333333333334,5.4529999999999985,1.0,111.0,99.5,96.43333333333334,94.67142857142858,88.45,75.94666666666667,55.201111111111096,6.0,100.0,2.9156910569105685,1.4400000000000008,1.9455988857938713,5.27021818181818,40.0,9.0,12.0,4.9537373285629105,2.4778323412698406,7.335483870967742,5.9928571428571455,4.929354838709678,5.899000000000001,40.909677419354836,74.30333333333333,44.8516129032258,25.458064516129035,29.149999999999995,41.72903225806452,37.12333333333333,34.38709677419355,2.1154118076072974,1.5609766988412692,1.4215306874251148,1.6462815637302701,11.797560485521434,20.736431223999237,12.934338510541716,7.3416138899018435,8.135125882816979,12.033846588921723,10.360308399877953,9.91657426081521,219.03426148499315,160.0,205.0,288.0,350.0,98.0,162.0,96.0,160.0,92.0,155.0,87.0,0.626887232985998
1981,29.07523287671233,17.5,26.19353947875737,0.6018868386783083,33.349999999999994,4.454,5.51,9.95,43.3,70.3,82.96000000000004,4.3,4.303333333333334,4.31,4.339285714285714,4.4656666666666665,7.087111111111106,2.0,57.0,125.0,117.0,108.47142857142856,100.99285714285713,85.1133333333333,69.84666666666666,2.0,99.0,2.381864406779661,1.2809829059829059,1.6500284090909103,4.674057377049177,49.0,8.0,15.0,4.5970892857142855,2.1318754107490947,15.670967741935483,9.636785714285711,5.790322580645159,5.910333333333335,63.519354838709674,67.25,69.53225806451611,37.50322580645161,22.196666666666665,17.112903225806452,23.146666666666672,9.823225806451614,4.577637984030092,2.542577310067599,1.6914080241527403,1.670771903969485,18.554604681666643,19.010672360602534,20.31103061872553,10.955047180389842,6.274699739739891,4.998840985030803,6.543251988700076,2.869457222924751,187.52896406676672,146.0,183.0,227.0,145.0,104.0,144.0,103.0,144.0,99.0,140.0,94.0,0.7276393200146043
1982,25.24715068493153,12.5,31.668069300973603,0.49510537470117294,21.299999999999997,3.834,4.142,5.6,26.9,72.30000000000014,110.60000000000002,3.7,3.703333333333333,3.707142857142857,3.723571428571429,3.806333333333333,4.348666666666667,2.0,161.0,136.0,131.0,124.0,121.07142857142857,114.7,69.60444444444445,2.0,72.0,2.497448979591836,0.9715476190476197,1.3987999999999994,4.060699588477365,48.0,10.0,13.0,3.575333333333334,2.265354974336875,6.15258064516129,5.178214285714286,4.386451612903225,3.8139999999999996,22.82967741935484,114.46333333333334,58.070967741935476,25.82903225806451,24.446666666666665,18.796774193548384,12.057999999999996,6.733225806451611,2.069730369682295,1.5733770581462592,1.4756039200408875,1.241642892565659,7.67991179799483,37.26339388901606,19.535094696702497,8.688895858043377,7.958581519032116,6.3232416841287336,3.9254667012471725,2.265059613400018,192.3229454347756,160.0,179.0,223.0,164.0,116.0,163.0,115.0,161.0,111.0,160.0,105.0,0.8822735099073027
1983,22.263753424657533,16.2,23.705943059131013,0.7276401104073579,21.73,3.334,3.694,5.27,27.0,57.360000000000014,78.46000000000001,3.18,3.1833333333333336,3.1942857142857144,3.2185714285714284,3.311,4.068999999999999,2.0,146.0,125.0,123.66666666666667,111.57142857142857,97.45714285714287,83.67999999999999,55.78333333333333,2.0,61.0,2.1348275862068973,0.7090530303030298,1.0624501424501427,2.91116788321168,31.0,6.0,8.0,3.898490896358544,1.7820869883040935,6.119677419354839,4.7596428571428575,3.7264516129032264,4.052999999999999,52.309677419354834,73.34333333333335,37.77096774193548,25.70967741935484,20.316666666666666,17.903225806451612,13.814,6.369677419354839,2.3345274031013,1.639989810823416,1.4215624142441736,1.4962584309898634,19.95503472072673,27.07638313765111,14.408824712937177,9.807697750628517,7.500366096622437,6.829701695858002,5.099756714950402,2.4298971114668846,189.71170413978373,149.0,176.0,232.0,150.0,103.0,150.0,102.0,149.0,100.0,144.0,93.0,0.7609538764444522
1984,27.978904109589074,19.5,22.661115423201956,0.6969536735113532,36.27,6.504,6.821999999999999,7.93,44.2,63.98000000000002,69.9,5.16,5.576666666666667,6.192857142857143,6.279285714285714,6.529999999999999,7.168777777777777,3.0,91.0,89.7,88.93333333333334,83.84285714285714,78.10000000000001,74.50333333333334,60.8188888888889,3.0,108.0,1.8845454545454545,1.298058252427184,1.5383667621776504,3.864979757085019,45.0,14.0,15.0,3.2358658008658012,2.0670959595959597,6.852903225806452,7.947142857142857,6.989354838709679,8.965666666666666,31.33548387096775,69.84666666666665,62.89354838709677,45.28064516129032,24.473333333333336,38.56451612903225,17.416666666666664,13.5258064516129,2.080236577460511,2.178941080853478,2.121657217277203,2.6337847497625377,9.512058987691304,20.518394485081686,19.09168355806231,13.745189624276591,7.189369681658385,11.706471607767089,5.116379268137435,4.105833161971343,203.80338219597903,162.0,197.0,255.0,165.0,0.0,163.0,0.0,161.0,92.0,163.0,86.0,0.6821754427477255
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,26.720328767123313,12.4,31.00236558188316,0.4640661463438638,22.939999999999998,3.88,4.2,6.26,29.2,81.9,99.9,3.24,3.26,3.2942857142857145,3.4821428571428568,4.054333333333333,4.598666666666667,3.0,122.0,137.0,132.33333333333334,122.42857142857143,114.84285714285714,104.73666666666665,74.41444444444446,1.0,82.0,1.8214084507042247,1.258861386138614,1.4910755813953487,4.4238709677419354,50.0,12.0,12.0,3.579861111111111,2.505519550688315,4.145806451612903,4.045714285714285,5.550967741935484,7.814666666666667,31.664516129032254,104.49,69.57096774193548,35.054838709677426,15.94,16.616129032258065,16.25333333333333,8.516129032258064,1.3177591941695397,1.1614982999963075,1.7643946633418486,2.4037929153525277,10.064678065645971,32.14114337039571,22.11337732699538,11.142304048428565,4.903146954963227,5.281495182981092,4.999528346382411,2.7068816313473274,192.76440901801703,158.0,182.0,220.0,157.0,7.0,157.0,6.0,155.0,3.0,155.0,0.0,0.8824738515964771
1987,34.27539726027398,23.9,31.216937484930742,0.6972931580781613,43.699999999999996,5.12,5.35,7.2,50.9,84.56000000000002,99.06,4.6,4.616666666666666,4.7,4.8571428571428585,5.078333333333333,5.6113333333333335,3.0,108.0,132.0,126.0,116.28571428571429,106.42142857142858,97.48666666666668,76.01777777777777,6.0,122.0,3.913870967741936,2.139469026548673,2.7681142857142866,7.215807860262013,54.0,11.0,17.0,8.205478076216712,3.4689262371615315,6.794516129032258,5.477857142857141,5.102903225806451,7.206333333333334,51.44516129032259,90.60666666666667,80.07741935483871,33.070967741935476,35.73666666666667,32.29032258064516,45.626666666666665,16.43967741935484,1.683623062830322,1.226008191506028,1.2644558339701306,1.728065659940594,12.747671559615426,21.727314292291606,19.842500551535824,8.194703337671013,8.569587834878165,8.00126613442127,10.94119189290293,4.073611648436675,208.23414294529715,160.0,192.0,266.0,302.0,60.0,181.0,59.0,178.0,58.0,176.0,53.0,0.7421064809938149
1988,28.637753424657536,21.9,23.63169075846213,0.7647247909168661,38.27,4.384,4.788,6.83,45.1,63.74000000000002,75.88000000000001,4.02,4.03,4.06,4.134285714285714,4.301999999999999,5.364,2.0,101.0,100.0,92.7,86.77142857142857,84.58571428571429,73.82999999999998,61.831111111111085,4.0,112.0,3.338899082568807,1.4707287449392714,2.0427247191011246,5.169833333333333,56.0,13.0,14.0,5.310461538461539,2.9213871446014297,7.215161290322581,5.801785714285715,4.622903225806452,8.091,54.216129032258046,72.79333333333332,52.74838709677419,39.048387096774185,26.02,37.24516129032258,19.130000000000003,14.881290322580643,2.1398135232923683,1.554132010814348,1.3710228283767572,2.3221573590949007,16.078976119271612,20.892049770491674,15.643685220582466,11.5806512717191,7.467869791576977,11.045865310472427,5.490405423246257,4.413371371061095,201.75109970744623,154.0,192.0,256.0,272.0,90.0,166.0,90.0,164.0,89.0,158.0,86.0,0.6873767998325244
