,mean,median,std,skew,range,5p,10p,25p,75p,90p,95p,min,min3d,min7d,min14d,min30d,min90d,low_count,low_dur,max,max3d,max7d,max14d,max30d,max90d,high_count,high_dur,rising,falling,change,change_3d,n_revs,n_rlimb,n_flimb,rlimb_slp,flimb_slp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,jan_p,feb_p,mar_p,apr_p,may_p,jun_p,jul_p,aug_p,sep_p,oct_p,nov_p,dec_p,cen_jd,25p_jd,50p_jd,75p_jd,max_jd,min_jd,max3d_jd,min3d_jd,max7d_jd,min7d_jd,max14d_jd,min14d_jd,si
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,4.842520547945213,2.49,5.152524871453571,0.5141950303249744,6.1000000000000005,0.83,0.86,1.09,7.19,13.6,15.920000000000005,0.7,0.7033333333333333,0.7257142857142858,0.7785714285714285,0.8490000000000001,0.910444444444444,2.0,89.0,25.5,22.5,20.585714285714285,17.835714285714285,15.796666666666665,12.426444444444446,4.0,82.0,0.6516279069767448,0.41126829268292703,0.504101796407186,1.4516883116883117,90.0,18.0,19.0,1.0011409932659932,0.7602746142746144,1.1545161290322579,0.8764285714285716,0.8874193548387096,1.2443333333333335,10.081290322580644,13.867666666666667,11.177741935483873,6.895483870967742,5.623666666666667,3.1790322580645163,1.7493333333333334,1.0900000000000003,2.0248710057029022,1.3883859871458295,1.5564180320448966,2.1119987326876046,17.681270933285028,23.53749886847104,19.604304336018803,12.093781117045332,9.545012220512342,5.575608762559963,2.96913189101113,1.9117181135149788,189.9129118765272,151.0,182.0,230.0,144.0,31.0,142.0,31.0,139.0,29.0,138.0,27.0,0.8418432265128681
1986,7.023232876712328,2.17,11.701191554499204,0.30897451901321643,6.5600000000000005,0.662,0.734,0.92,7.48,18.680000000000007,32.12000000000002,0.57,0.58,0.59,0.6035714285714285,0.6490000000000001,0.7823333333333334,3.0,115.0,84.8,81.13333333333333,64.3,51.38571428571429,38.476666666666674,21.986666666666657,2.0,87.0,1.1810294117647058,0.7960396039603965,0.9509467455621292,3.26796992481203,98.0,14.0,14.0,2.2098537414965986,2.308463203463203,0.9112903225806452,0.8457142857142861,0.6590322580645158,1.238,12.63258064516129,33.013333333333335,14.722580645161294,8.955483870967738,4.494,3.3722580645161293,1.8690000000000002,1.3716129032258066,1.1020175698659638,0.9237442851124258,0.7969635027384646,1.4488117714981201,15.276499133989734,38.6349805732832,17.803922792454014,10.829809477741193,5.2592569475868745,4.07805015057656,2.187261066987065,1.6586827281663992,184.7972521728276,152.0,171.0,209.0,151.0,81.0,150.0,81.0,147.0,78.0,146.0,71.0,1.0518196689389074
1987,4.948000000000005,1.77,5.602356265539299,0.3577202910266771,7.300000000000001,0.8119999999999999,0.86,0.93,8.23,13.060000000000002,17.940000000000015,0.36,0.49333333333333335,0.6842857142857142,0.8007142857142856,0.8153333333333335,0.9425555555555558,4.0,120.0,24.6,22.7,20.971428571428568,20.55,16.819333333333333,13.17955555555556,3.0,94.0,0.6369182389937108,0.5421390374331551,0.5856936416184972,1.9105691056910568,124.0,17.0,19.0,1.339289152024446,1.18053007518797,0.8864516129032258,1.0524999999999998,0.8993548387096775,1.7469999999999999,12.5141935483871,16.247,10.688709677419352,7.063225806451611,3.8903333333333334,2.066774193548387,1.1743333333333332,0.8745161290322581,1.5215778341325108,1.631764875250549,1.543725983100961,2.901961218591153,21.48038227705118,26.98807322178046,18.346972901739715,12.123896745329494,6.462276165269482,3.5475797610214697,1.9506982203962284,1.5010907963366946,179.6100264670378,145.0,171.0,212.0,166.0,320.0,164.0,319.0,160.0,340.0,155.0,319.0,0.911243507823833
1988,5.842986301369858,3.56,7.065345728277297,0.6092774852416437,7.609999999999999,0.67,0.724,0.98,8.59,15.460000000000003,18.380000000000003,0.57,0.6033333333333334,0.6228571428571429,0.6678571428571428,0.6886666666666666,0.7869999999999998,6.0,100.0,65.3,48.5,33.671428571428564,26.521428571428572,21.71333333333333,15.412222222222221,5.0,105.0,0.9267114093959732,0.709845360824742,0.8040524781341094,2.553805970149254,108.0,20.0,25.0,1.3498999999999999,1.0618608791208792,0.7141935483870967,0.7378571428571429,0.904193548387097,2.436,10.268064516129034,21.330000000000002,12.955806451612903,8.369354838709677,5.126000000000001,4.03516129032258,1.3676666666666664,1.599677419354839,1.0381255597391095,0.9687296325298106,1.3143025943761177,3.4266583516591753,14.925282155400001,30.004360690020615,18.832085300723513,12.165387374630171,7.210611950166229,5.865362523385962,1.9238614144577986,2.3252324529115835,188.81346093431316,156.0,178.0,222.0,158.0,52.0,156.0,50.0,155.0,1.0,156.0,0.0,0.8678989432408255
1989,5.812931506849317,2.69,6.544360358519232,0.4627613445695001,9.68,0.75,0.77,0.92,10.6,14.760000000000002,16.6,0.65,0.65,0.6685714285714285,0.6921428571428571,0.7306666666666667,0.8105555555555559,2.0,126.0,32.7,31.033333333333335,29.057142857142857,26.028571428571432,19.880000000000003,15.78111111111111,2.0,104.0,0.5646043165467628,0.4260869565217392,0.48569659442724467,1.6488235294117646,83.0,14.0,17.0,0.9328469387755102,0.7955443510737626,0.923870967741936,0.8278571428571431,0.742258064516129,0.8923333333333332,5.7677419354838735,19.680000000000007,14.332258064516127,13.138709677419355,6.432999999999998,3.2699999999999996,2.239,1.219032258064516,1.3498482363365574,1.0925098504986521,1.0844974831740282,1.261712195765699,8.427125162603925,27.826480402692155,20.940557660765784,19.19668947834775,9.095922176347486,4.777727504100445,3.1658277246762054,1.7811021246912875,197.61594838150174,162.0,194.0,232.0,165.0,75.0,163.0,75.0,160.0,73.0,155.0,71.0,0.9087837755824358
1990,6.8235342465753375,2.66,9.117018399422173,0.3898273099948208,6.619999999999999,0.89,0.9300000000000002,1.1,7.72,21.920000000000005,27.9,0.78,0.7866666666666667,0.8071428571428572,0.8521428571428571,0.9049999999999999,0.973,7.0,86.0,41.9,40.5,36.714285714285715,31.657142857142855,28.119999999999994,20.59033333333334,2.0,91.0,0.771354838709677,0.6614917127071825,0.7121726190476194,1.7603750000000002,80.0,16.0,20.0,1.731400297619048,1.1841672619047618,0.9745161290322583,1.0453571428571433,0.9070967741935483,1.9813333333333338,9.379032258064518,27.14,20.470967741935482,9.164838709677422,4.060666666666666,2.946774193548386,2.2329999999999997,1.2816129032258063,1.212965602527916,1.175223541409868,1.1290497432335318,2.386583098783824,11.673940712843152,32.69104910884572,25.47990636756754,11.407337217285875,4.891210516383671,3.667805620355017,2.68972412159368,1.5952043491702779,187.26428276030998,157.0,180.0,210.0,174.0,80.0,174.0,79.0,172.0,77.0,168.0,75.0,0.9996621255006576
1991,7.102164383561639,2.0,8.835230565812084,0.281604295815669,11.5,0.9,0.94,1.1,12.6,20.80000000000001,25.98,0.8,0.8000000000000002,0.8142857142857142,0.8500000000000003,0.8826666666666666,0.9634444444444449,5.0,81.0,40.9,38.03333333333333,35.285714285714285,31.0,26.82,20.785555555555565,1.0,108.0,0.7138961038961035,0.672883435582822,0.6928075709779189,2.0458433734939754,61.0,13.0,13.0,1.480134615384615,1.4281030081030082,0.9838709677419355,1.003928571428571,0.9064516129032258,1.7193333333333336,9.48,24.19,22.18064516129032,13.461612903225806,5.368,2.5735483870967744,1.466,1.4422580645161294,1.1765658934764252,1.0843694185449937,1.0839836592356573,1.9897465175578368,11.336694582782027,27.994553078552194,26.524810109980002,16.098121737922853,6.2122679175555255,3.077587769886859,1.6965694424620714,1.7247298720436386,189.71154076125748,159.0,184.0,219.0,184.0,59.0,182.0,59.0,179.0,69.0,173.0,59.0,1.009056920477094
1992,5.214931506849315,2.96,5.355532109267098,0.5676009351440805,5.28,1.122,1.2,1.41,6.69,14.860000000000003,17.580000000000002,0.92,0.94,1.0285714285714287,1.1714285714285713,1.194,1.3122222222222222,3.0,6.0,24.0,21.46666666666667,19.971428571428568,19.742857142857137,18.263333333333332,13.127333333333336,5.0,78.0,0.5271875000000005,0.4284771573604062,0.472717086834734,1.3086144578313248,102.0,17.0,18.0,1.0557997198879552,0.7696794532627865,1.435806451612903,1.2921428571428575,1.206774193548387,2.5900000000000003,9.696129032258064,18.249999999999996,10.943225806451615,6.098387096774194,4.284333333333334,3.2612903225806456,1.975666666666667,1.3670967741935482,2.3383855630565544,1.900759147863091,1.9653786545483203,4.082061519871812,15.791326275972576,28.76356090257164,17.82237516089207,9.93196564133547,6.752475767684994,5.31140823242008,3.113819643279309,2.2264834905040845,183.44885339777775,149.0,175.0,217.0,152.0,326.0,161.0,325.0,159.0,324.0,160.0,58.0,0.7861232506080351
1993,4.756328767123284,2.86,4.774668684065641,0.6013041023927749,6.89,0.76,0.8979999999999999,1.08,7.97,11.2,13.760000000000002,0.63,0.6566666666666666,0.7114285714285714,0.7264285714285714,0.7490000000000001,0.9432222222222224,8.0,85.0,22.4,21.633333333333336,21.014285714285712,16.614285714285714,15.453333333333335,11.554555555555554,7.0,95.0,0.53,0.4529032258064516,0.4884347826086962,1.6040170940170944,121.0,16.0,18.0,1.2907395833333333,0.7871640211640211,1.150967741935484,0.9292857142857142,0.8309677419354838,1.1423333333333332,11.034193548387096,11.549,10.245483870967742,8.322903225806451,5.106333333333334,3.3387096774193545,2.0006666666666666,1.0796774193548386,2.0552285059272166,1.498796124557908,1.4838196836514879,1.9740101148577827,19.703236063269717,19.957259541720923,18.294874601108273,14.861813531790387,8.824003778671251,5.961775514671156,3.457253781551332,1.9279287582226436,191.0582813958044,148.0,187.0,233.0,134.0,68.0,134.0,68.0,133.0,51.0,132.0,57.0,0.821135119532988
1994,5.281178082191778,2.46,5.7270542748359565,0.4658051597038853,7.39,0.922,0.99,1.2,8.59,14.3,18.080000000000002,0.81,0.8166666666666665,0.8357142857142855,0.8885714285714287,0.923,1.067777777777778,9.0,57.0,23.8,22.733333333333334,21.72857142857143,19.164285714285715,17.71333333333333,14.304777777777776,2.0,96.0,0.5573076923076922,0.45160621761658054,0.4988538681948421,1.6633540372670814,100.0,14.0,17.0,1.0586859925788499,0.9398660130718955,1.290967741935484,1.0732142857142855,0.9506451612903225,1.9053333333333333,10.918387096774195,17.366666666666667,13.196774193548386,7.257741935483874,3.834999999999999,2.6190322580645162,1.2053333333333331,1.4506451612903228,2.076124567474049,1.5589091267515034,1.5288203649040537,2.965299357241795,17.558867625011032,27.028008487105936,21.222952537572052,11.671845738030648,5.968469052670898,4.2119078868870075,1.8758786696617098,2.3329165866893558,183.53904016849708,149.0,178.0,214.0,174.0,66.0,173.0,65.0,173.0,64.0,171.0,60.0,0.8869524284167825
1995,5.7632054794520515,2.31,6.63074919827171,0.40081860836577843,8.149999999999999,0.66,0.724,0.96,9.11,16.24000000000001,20.86,0.5,0.5233333333333333,0.5771428571428571,0.602857142857143,0.645,0.7683333333333332,2.0,102.0,41.5,30.3,25.25714285714286,22.442857142857143,21.283333333333342,15.59111111111111,3.0,103.0,0.823356643356643,0.5793596059113297,0.6802023121387285,1.8047142857142857,117.0,18.0,20.0,1.543054843304843,1.2553853174603176,0.8251612903225806,0.6417857142857144,0.838709677419355,1.1046666666666667,7.629677419354838,20.403333333333332,13.80967741935484,10.655806451612907,5.813666666666665,3.4854838709677414,2.0199999999999996,1.6377419354838714,1.2160279905113693,0.8542620402458684,1.2359940482132763,1.5754170291456913,11.243742780130926,29.09815218889794,20.35111738615783,15.70330438254968,8.291143151879902,5.136506034978634,2.880816896989405,2.4135160702995404,195.38519754512578,159.0,185.0,227.0,157.0,41.0,157.0,41.0,156.0,37.0,156.0,35.0,0.9034543168329445
1996,5.992301369863016,1.95,7.758046016321893,0.3254175448863609,5.61,0.872,0.964,1.14,6.75,18.7,22.78,0.77,0.7799999999999999,0.8099999999999999,0.8607142857142855,0.9003333333333334,1.0729999999999995,4.0,58.0,41.7,37.56666666666667,27.985714285714284,26.292857142857144,23.746666666666663,17.663222222222213,2.0,85.0,0.6614197530864201,0.6342011834319524,0.6475226586102729,2.022116788321168,88.0,15.0,13.0,1.609557407407407,1.5684230769230771,1.1670967741935483,0.9282142857142857,1.1096774193548387,1.8373333333333337,4.47258064516129,21.243666666666666,21.374193548387105,9.055483870967741,4.889666666666667,3.1877419354838707,1.0993333333333333,1.2170967741935486,1.6541772776942096,1.1882826823458406,1.5727943159944944,2.520128566791179,6.33918406722781,29.138300742048003,30.29457888889397,12.83473315075507,6.706779017826523,4.5181259972841845,1.5078708296947216,1.725044463443962,190.46894874245032,162.0,187.0,215.0,158.0,322.0,158.0,322.0,158.0,320.0,156.0,52.0,0.9696184263952363
1997,6.542246575342466,2.8,8.480108806133213,0.4279875372709303,7.14,0.962,1.04,1.14,8.28,15.460000000000003,24.6,0.88,0.8933333333333334,0.9157142857142857,0.9278571428571427,0.9619999999999999,1.057555555555555,6.0,44.0,51.5,43.366666666666674,39.92857142857144,35.885714285714286,28.25,17.623444444444438,6.0,97.0,0.9594117647058831,0.7478571428571433,0.8406017191977061,2.3512422360248437,102.0,18.0,20.0,1.519087112959662,1.6100478174603172,1.1851612903225806,1.0967857142857143,1.0758064516129033,1.016,8.915483870967742,26.44333333333333,14.06225806451613,8.80225806451613,6.826666666666667,5.325806451612903,2.351666666666667,1.216451612903226,1.5385775067841465,1.2860564843043318,1.3966129518576837,1.2764246708432443,11.574089584240678,33.221380950785615,18.25563670474723,11.427099735334517,8.576501725350933,6.913966967067572,2.954454085564006,1.5791986331200374,191.52003835974398,155.0,180.0,227.0,151.0,90.0,150.0,90.0,150.0,90.0,150.0,87.0,0.8767073034731437
1998,5.940630136986292,2.1,6.597210567668752,0.35349785318655425,9.649999999999999,0.78,0.8400000000000001,1.05,10.7,16.96,19.86,0.61,0.6233333333333334,0.66,0.7107142857142856,0.8086666666666666,0.9290000000000002,5.0,93.0,25.4,24.666666666666668,23.45714285714286,21.05,19.626666666666665,16.160555555555554,1.0,109.0,0.550196078431373,0.44605263157894715,0.49250728862973786,1.7972649572649575,120.0,15.0,17.0,1.1197777777777778,0.9639257703081232,1.1400000000000001,0.9846428571428573,0.9077419354838709,1.538666666666667,18.91354838709677,15.966666666666669,13.21774193548387,8.332258064516129,4.781000000000001,2.4251612903225808,1.5933333333333337,1.0109677419354837,1.629825718410023,1.2714854288784476,1.297772940465706,2.128827254154122,27.040164550598885,22.09073342157332,18.897031355928323,11.912393408752378,6.614768047299084,3.4671844230352447,2.2044614980192168,1.4453519528854022,179.89234572228426,143.0,173.0,213.0,146.0,354.0,145.0,354.0,142.0,353.0,140.0,351.0,0.9295061934223872
1999,7.155068493150682,2.99,8.967362820484782,0.41788558737938447,11.43,0.54,0.56,0.77,12.2,19.0,22.260000000000005,0.47,0.49666666666666665,0.5200000000000001,0.5285714285714287,0.5569999999999999,0.6180000000000001,1.0,108.0,45.5,44.23333333333333,36.771428571428565,29.178571428571434,27.21666666666666,20.532222222222217,2.0,109.0,1.0377631578947366,0.7857788944723622,0.8949002849002857,3.421666666666666,119.0,17.0,18.0,1.7470588235294116,1.5602671957671959,0.6725806451612903,0.6532142857142856,0.5958064516129032,1.188,6.701612903225809,20.896666666666665,23.374193548387098,15.560322580645161,6.242333333333334,3.574516129032258,3.447000000000001,2.427096774193548,0.7983611579108596,0.7003369581865525,0.707229284729668,1.3646806555368363,7.9548935518456165,24.004441721550016,27.745443406340954,18.470286414458574,7.17069995405116,4.242992801347834,3.959641599019761,2.8809924950222094,202.61281206922968,168.0,194.0,229.0,168.0,99.0,167.0,21.0,189.0,20.0,183.0,13.0,0.9709775354215219
2000,6.298356164383558,2.35,7.817356736064966,0.37311322806559677,6.17,0.9,0.964,1.16,7.33,20.1,22.16,0.68,0.7200000000000001,0.8057142857142857,0.8957142857142858,0.9453333333333334,1.057,12.0,68.0,35.7,33.2,28.1,24.542857142857144,23.986666666666668,18.422444444444448,2.0,83.0,0.574058823529412,0.5353804347826088,0.5539548022598875,2.2136363636363634,127.0,14.0,17.0,1.077751082251082,0.9990003232062056,1.1167741935483873,1.1728571428571428,1.1000000000000003,1.2830000000000001,5.219032258064518,20.032,22.83870967741936,10.834516129032256,5.4446666666666665,3.191935483870968,1.791,1.168064516129032,1.5059376223411207,1.428509287050329,1.483318108660665,1.6742790030014367,7.037713689155689,26.141197964243784,30.79733785723609,14.610030884335993,7.105137239549355,4.304232459002135,2.3372047500978743,1.575101135325591,193.3339597198662,165.0,191.0,218.0,180.0,23.0,180.0,22.0,178.0,21.0,179.0,94.0,0.9551142088801264
