,mean,median,std,skew,range,5p,10p,25p,75p,90p,95p,min,min3d,min7d,min14d,min30d,min90d,low_count,low_dur,max,max3d,max7d,max14d,max30d,max90d,high_count,high_dur,rising,falling,change,change_3d,n_revs,n_rlimb,n_flimb,rlimb_slp,flimb_slp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,jan_p,feb_p,mar_p,apr_p,may_p,jun_p,jul_p,aug_p,sep_p,oct_p,nov_p,dec_p,cen_jd,25p_jd,50p_jd,75p_jd,max_jd,min_jd,max3d_jd,min3d_jd,max7d_jd,min7d_jd,max14d_jd,min14d_jd,si
1979,13.04638356164383,3.51,20.66425027732952,0.26904007408760744,6.979999999999999,1.89,2.194,2.56,9.54,44.52000000000004,63.18000000000001,1.64,1.6733333333333331,1.7514285714285713,1.7535714285714288,2.033333333333333,2.324888888888889,6.0,183.0,109.0,104.93333333333334,93.39999999999999,81.13571428571429,71.17,42.037777777777784,1.0,73.0,1.1350980392156869,0.8970984455958552,1.002341040462428,4.987702702702703,120.0,4.0,6.0,3.9189583333333338,3.320773300773301,2.5925806451612905,2.626785714285714,3.2058064516129026,5.507666666666667,48.20967741935484,56.73000000000001,19.51064516129032,6.429999999999999,4.162,2.177741935483871,2.0860000000000007,2.83516129032258,1.6877610548664097,1.5445418139283866,2.086968939064623,3.4698116099984686,31.384333663031594,35.73971057953395,12.701362682777784,4.185907814688583,2.622046103155654,1.417702486176824,1.314173034882916,1.8456802178948455,163.9404968153669,142.0,157.0,179.0,146.0,322.0,145.0,322.0,143.0,320.0,144.0,322.0,1.0993232426279098
1980,17.184219178082195,7.12,24.376035430201245,0.4143336351925308,10.24,2.51,2.61,3.06,13.3,55.52000000000002,73.46000000000001,2.3,2.3766666666666665,2.4400000000000004,2.4642857142857144,2.51,2.7124444444444453,2.0,104.0,150.0,135.66666666666666,112.0,93.47857142857143,77.61666666666669,51.33222222222221,2.0,79.0,1.8386363636363638,1.3266169154228855,1.5487323943661968,7.705870967741936,123.0,6.0,8.0,4.035270655270655,3.0353193681318684,2.92258064516129,2.544999999999999,2.6722580645161287,17.025333333333332,71.11612903225806,55.973333333333336,13.904838709677417,7.730322580645162,9.427666666666665,6.856451612903223,7.909333333333333,7.4074193548387095,1.4444600334170883,1.1361172404117186,1.3207402777954922,8.143183296557527,35.14852747981582,26.771934747394866,6.872345445965077,3.820644618190631,4.509234340522683,3.3887415022384335,3.7830185069448867,3.661052510745762,171.14911738071254,132.0,153.0,184.0,146.0,48.0,145.0,46.0,143.0,42.0,141.0,47.0,0.9947203760549426
1981,18.600191780821916,5.85,26.42967641318534,0.31451288615377365,20.84,2.742,2.944,3.46,24.3,53.20000000000001,68.84,2.5,2.5833333333333335,2.6571428571428575,2.700714285714286,2.9243333333333337,3.0256666666666674,6.0,95.0,153.0,148.33333333333334,135.71428571428572,112.93571428571427,85.11999999999996,56.75222222222223,1.0,98.0,1.8397037037037038,1.1950678733031668,1.4395224719101112,6.490437956204381,124.0,8.0,10.0,5.321382575757577,1.9648630952380952,10.087096774193549,4.734285714285714,5.170322580645162,11.670333333333334,73.64838709677419,59.45666666666668,33.699999999999996,10.162258064516132,4.253,3.128709677419355,3.019333333333333,2.9590322580645156,4.6059327713516,1.9525502020158876,2.3608535484241586,5.156965534307351,33.629053758467656,26.27311251762024,15.387969191656586,4.640252641377981,1.879344298998243,1.4286198256904115,1.3342033592229863,1.351142350866908,156.55206235905655,136.0,152.0,182.0,142.0,334.0,142.0,334.0,141.0,329.0,140.0,328.0,1.0233452315205034
1982,17.132904109589045,5.11,26.19008457787574,0.29825649915007724,11.3,2.51,2.66,3.6,14.9,61.140000000000065,87.42,2.19,2.216666666666667,2.327142857142857,2.366428571428571,2.4633333333333334,3.2562222222222235,9.0,89.0,113.0,111.33333333333333,107.85714285714286,103.84285714285714,89.59333333333332,54.342222222222226,1.0,80.0,1.2338311688311683,0.9478391959799,1.072606232294617,5.268750000000001,118.0,6.0,9.0,3.0910833333333336,2.4286546092796097,2.489032258064517,3.5860714285714286,3.725483870967741,4.388666666666667,35.815483870967746,84.73999999999998,40.14838709677419,11.52193548387097,5.295,5.355806451612903,4.392666666666668,3.802258064516129,1.2338670602589588,1.6056582623198807,1.8468028355275672,2.105377619928648,17.754509067707573,40.65236962921622,19.90242279935587,5.711672324822381,2.5401734385968835,2.654988958201074,2.107296542261866,1.8848614618030513,175.85975076397088,151.0,171.0,190.0,167.0,21.0,165.0,21.0,165.0,18.0,164.0,13.0,1.0757589792367115
1983,13.514383561643823,4.38,18.251422792074933,0.32409913334346996,13.649999999999999,2.654,2.7939999999999996,3.25,16.9,34.94000000000001,60.08000000000001,2.21,2.466666666666667,2.565714285714286,2.692142857142857,2.7493333333333334,3.4213333333333336,6.0,116.0,95.2,93.83333333333333,89.3142857142857,76.95000000000002,64.61,38.98111111111111,2.0,87.0,1.147338129496403,0.7200450450450453,0.8845706371191124,3.7020634920634947,101.0,8.0,9.0,2.0848027146464645,1.7894473838918283,3.4474193548387104,2.893571428571429,3.871935483870966,7.465666666666667,35.96451612903226,52.016666666666666,27.925806451612903,9.87516129032258,4.187333333333334,2.807096774193549,7.717999999999999,3.5306451612903214,2.1665399624955675,1.642491510820538,2.4333282651664905,4.540469312249764,22.601996857736577,31.635497440575772,17.550048147585034,6.206071663879181,2.546652475799506,1.7641275150777982,4.693933404287673,2.2188434443261884,173.59773757032093,146.0,163.0,197.0,149.0,362.0,148.0,300.0,146.0,299.0,145.0,292.0,0.9460517938880694
1984,13.608657534246587,6.5,16.507744952090373,0.47763712060815394,9.61,2.766,2.9539999999999997,3.79,13.4,42.660000000000004,57.000000000000014,2.52,2.5933333333333333,2.652857142857143,2.707142857142857,2.8930000000000002,4.05488888888889,11.0,77.0,77.9,72.60000000000001,63.78571428571428,62.57857142857142,57.17,37.271111111111125,2.0,75.0,1.1990540540540544,0.8470813397129187,0.9929971988795512,4.367337662337663,129.0,7.0,10.0,3.362539682539683,1.6997166666666668,7.491935483870968,4.318928571428572,2.929032258064516,9.665666666666668,28.245161290322578,56.89333333333334,24.306451612903224,7.9467741935483875,5.157333333333335,7.047096774193547,5.843333333333335,3.3058064516129044,4.675710063698367,2.4345903896794123,1.8280063456784141,5.837742291369712,17.62777925414118,34.361687563919794,15.16963415714411,4.959574485218914,3.114858389904893,4.398086633005576,3.529179651954032,2.0631507742855058,170.48821258022687,142.0,167.0,192.0,151.0,62.0,150.0,60.0,167.0,56.0,167.0,56.0,0.8680767831059603
1985,16.983643835616437,10.1,18.865702391442042,0.5946898143741843,18.15,1.932,2.054,2.85,21.0,45.0,60.12000000000002,1.65,1.653333333333333,1.6814285714285717,1.7514285714285711,1.8593333333333333,2.1648888888888895,2.0,99.0,94.3,92.60000000000001,86.08571428571429,76.52857142857144,67.51,41.962222222222216,4.0,121.0,1.5984328358208952,0.9790825688073395,1.2148579545454543,4.326330275229355,73.0,9.0,10.0,2.8478827160493827,1.833388176982592,2.500322580645162,2.0882142857142854,1.925483870967742,12.883000000000001,53.81290322580645,50.38333333333333,15.228387096774199,9.486129032258065,15.171333333333335,17.745161290322578,16.627999999999997,5.385161290322579,1.2503569106779613,0.9432120831807556,0.962892581581312,6.234685103959813,26.910661829350722,24.38284699380387,7.6153849876512965,4.743806692337349,7.342116427892751,8.87396899192293,8.047065427978247,2.693001969662995,189.90833888527715,142.0,164.0,255.0,145.0,74.0,143.0,74.0,141.0,71.0,140.0,67.0,0.7887658959635281
1986,16.215616438356182,9.46,21.466562465193594,0.5833882440400758,10.39,3.42,3.98,5.11,15.5,29.360000000000014,58.96000000000002,2.24,2.296666666666667,2.5,2.8478571428571433,3.552333333333334,7.091,2.0,23.0,134.0,132.66666666666666,124.14285714285714,105.0,77.57333333333332,41.63777777777779,1.0,76.0,1.6076859504132237,0.8158403361344538,1.0827298050139262,4.265902439024392,85.0,9.0,8.0,2.950072310405644,1.0579981779943364,3.5745161290322582,4.935714285714286,12.554193548387095,17.610000000000003,45.596774193548384,58.19666666666665,14.289999999999997,5.621612903225806,6.192333333333333,11.878064516129033,8.595,5.280967741935484,1.8722016659063627,2.3349722067345846,6.575430415462848,8.925946576106233,23.881933532701414,29.498031662358255,7.484582763106753,2.9443965735718955,3.1386959974318644,6.221298595975462,4.356530994982002,2.7659790156622206,167.3280331829623,132.0,154.0,186.0,150.0,15.0,149.0,13.0,148.0,11.0,146.0,4.0,0.7781947674088925
1987,14.484191780821918,6.62,18.26556156857147,0.457050010119677,13.410000000000002,1.684,1.994,2.69,16.1,41.460000000000015,59.66000000000002,1.45,1.5999999999999999,1.6271428571428572,1.6464285714285716,1.7226666666666663,2.322111111111112,7.0,137.0,84.5,80.0,75.55714285714285,71.47857142857143,60.34666666666667,39.23666666666668,2.0,86.0,1.4791666666666667,1.001013824884793,1.1917451523545701,4.979945945945945,104.0,9.0,7.0,2.7555579605579608,2.5575747059957585,3.2719354838709678,2.677857142857142,6.142258064516131,17.708666666666662,60.28064516129032,32.986666666666665,21.916129032258063,13.519354838709676,7.158666666666666,2.8100000000000005,1.7226666666666663,2.5258064516129033,1.9185772679898536,1.4182680030945398,3.601659248722746,10.04893384001074,35.34699142948477,18.718565162208016,12.851044029106836,7.927395573445209,4.062246416972306,1.6477103994340547,0.9775418831678558,1.4810667463630636,159.2372373849241,126.0,148.0,196.0,121.0,326.0,120.0,325.0,128.0,314.0,120.0,307.0,0.9162112768829906
1988,11.776493150684935,5.09,14.773223065966425,0.43221695413663613,7.890000000000001,1.702,1.888,2.91,10.8,34.96,51.98000000000002,1.49,1.5233333333333334,1.5671428571428572,1.6049999999999998,1.6936666666666664,2.1186666666666665,7.0,125.0,63.7,61.0,56.74285714285714,52.58571428571428,52.47999999999999,33.73,1.0,77.0,0.8109259259259258,0.6664285714285719,0.731815642458101,2.97938775510204,126.0,9.0,9.0,1.8247631874298544,1.688275921609255,1.9741935483870965,1.7035714285714287,2.638064516129033,15.139666666666665,41.7483870967742,39.34,11.6041935483871,4.749032258064516,3.0830000000000006,6.490645161290321,8.198333333333336,4.275806451612905,1.4237789699470962,1.10971007951759,1.9025595451351893,10.566440692161303,30.10873762917537,27.456600332215086,8.36888903364492,3.4249794110394043,2.1517208648759314,4.68102232913489,5.7218698963805315,3.083691216772675,171.78226185435582,134.0,155.0,186.0,158.0,53.0,157.0,57.0,132.0,52.0,132.0,47.0,0.9193218049601278
