,mean,median,std,skew,range,5p,10p,25p,75p,90p,95p,min,min3d,min7d,min14d,min30d,min90d,low_count,low_dur,max,max3d,max7d,max14d,max30d,max90d,high_count,high_dur,rising,falling,change,change_3d,n_revs,n_rlimb,n_flimb,rlimb_slp,flimb_slp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,jan_p,feb_p,mar_p,apr_p,may_p,jun_p,jul_p,aug_p,sep_p,oct_p,nov_p,dec_p,cen_jd,25p_jd,50p_jd,75p_jd,max_jd,min_jd,max3d_jd,min3d_jd,max7d_jd,min7d_jd,max14d_jd,min14d_jd,si
1979,3.7215616438356194,1.58,5.053972318029208,0.4245529568526981,2.1999999999999997,0.92,0.97,1.12,3.32,9.812000000000001,16.380000000000003,0.73,0.7933333333333333,0.8528571428571429,0.9185714285714288,1.0270000000000001,1.1157777777777773,8.0,170.0,30.1,28.633333333333336,25.842857142857145,22.321428571428577,18.42333333333334,10.422,1.0,73.0,0.3865546218487397,0.2139631336405532,0.2750892857142859,0.9942196531791906,76.0,9.0,10.0,0.6273637566137565,0.6247482517482517,1.0996774193548389,1.0450000000000002,1.2393548387096778,2.159666666666667,14.628709677419357,11.467,4.562580645161291,2.5470967741935486,1.8936666666666666,1.475806451612903,1.1136666666666666,1.223870967741936,2.5096255070415263,2.1540522832512483,2.8283899084932664,4.769687198627763,33.38486568460727,25.325205945360963,10.412479663125653,5.812849223701933,4.182218394104695,3.368007243976233,2.459565508661114,2.7930534390482697,167.64590649086756,138.0,154.0,190.0,146.0,333.0,144.0,332.0,141.0,83.0,135.0,323.0,0.8880069696748764
1980,3.7848767123287703,1.99,4.0896820787621255,0.525776703245794,2.96,1.01,1.03,1.13,4.09,10.360000000000003,12.280000000000001,0.84,0.8866666666666666,0.9485714285714284,0.9735714285714286,1.0200000000000002,1.0741111111111112,5.0,131.0,21.7,20.0,18.528571428571432,16.2,13.470333333333333,9.897999999999998,2.0,79.0,0.36111940298507467,0.2207211538461541,0.2757309941520469,1.0030065359477125,96.0,11.0,13.0,0.7071510560146923,0.34062509712509714,1.0980645161290326,1.0660714285714286,1.0574193548387099,4.846666666666666,13.035806451612903,9.482333333333335,4.169354838709676,2.4738709677419357,2.4863333333333335,1.916774193548387,1.5979999999999999,2.0303225806451612,2.464024090106261,2.1607261777224407,2.372817557981294,10.524944262674802,29.251961664302023,20.59168428062656,9.355908156469862,5.551292816399799,5.399281929524853,4.301184237194889,3.470191388945186,4.55598343805194,172.09153950835324,125.0,154.0,204.0,119.0,46.0,119.0,44.0,119.0,43.0,116.0,41.0,0.8059788569019289
1981,5.612082191780821,2.18,7.117807769622564,0.38844762523127707,5.31,1.39,1.52,1.75,7.06,13.860000000000003,19.36,1.03,1.1366666666666667,1.1714285714285713,1.2342857142857144,1.3276666666666666,1.6634444444444443,5.0,33.0,41.6,38.93333333333334,37.22857142857142,32.35,23.683333333333337,15.588888888888887,1.0,104.0,0.5585826771653546,0.3294090909090908,0.4132853025936602,1.501144578313253,94.0,8.0,13.0,1.4030194805194804,0.5793305060952121,2.133870967741935,1.7867857142857144,1.698387096774193,3.7353333333333336,21.541935483870965,15.57,8.912903225806453,4.206129032258065,2.385666666666666,2.0158064516129035,1.4926666666666664,1.5190322580645157,3.2293339712264633,2.44238214029418,2.570286221996573,5.470584502126041,32.60089532857192,22.80305212335422,13.488510600905096,6.3654248905248485,3.4939294379543155,3.050658803657472,2.186085793371445,2.298856186017448,165.45778921212064,137.0,154.0,191.0,145.0,331.0,144.0,331.0,141.0,328.0,138.0,327.0,0.8882886713403443
1982,3.7204109589041106,2.12,3.837298863893561,0.569829522441916,2.59,1.132,1.18,1.33,3.92,11.060000000000002,13.08,1.02,1.02,1.032857142857143,1.0928571428571427,1.1260000000000001,1.2675555555555555,7.0,129.0,16.8,15.866666666666667,15.299999999999997,13.814285714285715,13.40733333333333,9.484333333333336,2.0,72.0,0.2706716417910446,0.17995049504950494,0.21613095238095262,0.7769924812030076,101.0,9.0,12.0,0.5599885361552028,0.4253002297410193,1.1316129032258064,1.4517857142857142,1.24,1.908333333333333,9.421290322580646,12.453999999999999,6.317096774193549,3.0132258064516138,2.262666666666667,2.238064516129032,1.6946666666666665,1.4035483870967742,2.583305718178136,2.9934828233734665,2.8307375087447983,4.215913693434955,21.5074192716963,27.513531426046605,14.421002246032621,6.878751058580949,4.998711292757465,5.109171913546152,3.743878640597959,3.2040944070105666,177.6961891085828,142.0,167.0,208.0,145.0,20.0,144.0,20.0,141.0,18.0,137.0,12.0,0.7652578650231742
1983,3.235890410958907,1.63,3.049944277782677,0.5037253407840144,3.41,1.122,1.174,1.3,4.71,7.3060000000000045,10.0,0.92,1.0566666666666666,1.0742857142857143,1.1271428571428572,1.1656666666666666,1.244777777777778,8.0,161.0,15.1,14.9,14.542857142857143,13.292857142857143,11.04433333333333,7.787999999999997,2.0,88.0,0.2228368794326242,0.15600985221674882,0.18340116279069765,0.7831343283582091,106.0,8.0,10.0,0.43382844483947425,0.3253707792207793,1.290967741935484,1.1657142857142857,1.2712903225806451,2.9696666666666665,8.546451612903228,8.442333333333334,6.002903225806452,2.791290322580645,1.808666666666667,1.482258064516129,1.6676666666666666,1.2538709677419357,3.388366776733551,2.7635255270510517,3.336720006773344,7.5429684192701645,22.43163152992971,21.44356955380576,15.75565151130301,7.326221319109297,4.594022521378373,3.890441114215558,4.23588180509694,3.2909999153331615,173.7237236474472,136.0,162.0,207.0,146.0,33.0,145.0,33.0,144.0,334.0,142.0,332.0,0.7330867556712276
1984,3.033397260273974,1.93,2.7257703635964976,0.6362503274054134,2.25,1.04,1.094,1.26,3.51,7.776000000000007,9.782000000000004,0.88,0.9066666666666666,0.9971428571428571,1.0278571428571428,1.0766666666666667,1.2696666666666672,10.0,129.0,13.2,11.833333333333334,11.12857142857143,10.617142857142856,10.102666666666666,7.098222222222221,1.0,61.0,0.2584496124031008,0.1570422535211268,0.19529239766081857,0.6368571428571427,104.0,11.0,11.0,0.5748030303030303,0.316705758887577,1.8080645161290325,1.2121428571428567,1.1129032258064513,2.155666666666667,5.709032258064516,9.931999999999999,5.186774193548389,2.73258064516129,1.9356666666666666,1.9861290322580645,1.4086666666666667,1.1512903225806448,5.062365086389868,3.06541785962662,3.1159963511231115,5.840912580496569,15.98460968758749,26.911370225525864,14.52234937093001,7.65090002619243,5.244808930716497,5.5609245025695655,3.8168697332887747,3.2234756455531546,175.54826181594842,139.0,169.0,213.0,150.0,338.0,165.0,338.0,162.0,335.0,159.0,59.0,0.670074842062845
1985,3.4142739726027393,2.68,2.7158231087122964,0.7849399378916877,2.98,0.74,0.8500000000000001,1.23,4.21,7.1080000000000005,9.314000000000004,0.52,0.5333333333333333,0.5542857142857144,0.6042857142857142,0.6963333333333334,0.8844444444444444,1.0,99.0,14.6,14.066666666666668,13.3,11.943571428571428,10.393333333333329,6.864222222222222,6.0,68.0,0.2867669172932331,0.174392523364486,0.21746397694524505,0.6940828402366861,95.0,10.0,12.0,0.6767230769230769,0.30290964441332086,1.0019354838709675,0.6950000000000001,0.9383870967741934,2.6766666666666667,8.81516129032258,7.7299999999999995,3.526451612903226,2.5658064516129033,3.5366666666666666,3.8764516129032267,3.213666666666667,2.2448387096774196,2.492356825896117,1.5615345728248051,2.334277529469351,6.443536803588482,21.928085956620475,18.60842073165839,8.772197302220334,6.3825518973527755,8.513813883695365,9.642837082032727,7.736256329190107,5.584131085451089,195.67534364192232,140.0,173.0,266.0,158.0,39.0,143.0,37.0,139.0,37.0,138.0,33.0,0.5739943343834947
1986,5.18641095890411,3.26,5.100550654762455,0.628565693276423,3.76,1.656,1.79,2.26,6.02,10.860000000000003,14.540000000000003,1.2,1.2033333333333334,1.217142857142857,1.282857142857143,1.5063333333333333,2.7567777777777778,2.0,16.0,34.1,33.1,29.84285714285715,23.985714285714284,18.529999999999998,11.795777777777776,3.0,111.0,0.661293103448276,0.329828326180258,0.43999999999999995,1.5315476190476194,93.0,9.0,17.0,1.4297380952380954,0.533856622136034,1.8864516129032256,2.388214285714286,4.423870967741937,7.1549999999999985,14.37741935483871,13.188,5.103225806451613,2.71741935483871,2.582333333333333,3.3580645161290317,2.7960000000000003,2.1506451612903232,3.0892110045218266,3.532413472509825,7.244432235980224,11.33890461902548,23.544140641507834,20.89971685754131,8.356928538224231,4.449985208976039,4.092359379622194,5.499091408528081,4.430968178168449,3.521848455394498,165.1910472044965,119.0,151.0,198.0,148.0,48.0,147.0,47.0,146.0,43.0,145.0,37.0,0.650066776697219
1987,3.489452054794517,2.06,3.072051605949851,0.5903505672673033,2.8499999999999996,0.838,1.224,1.58,4.43,6.936,10.58,0.5,0.51,0.5571428571428572,0.6028571428571429,0.92,1.265222222222222,4.0,74.0,16.3,15.133333333333333,14.557142857142855,13.757142857142854,11.482999999999999,7.576333333333331,3.0,77.0,0.31356589147286823,0.20237864077669915,0.24519402985074654,0.9123943661971835,94.0,12.0,15.0,0.4845143097643098,0.3500991452991453,1.7293548387096775,1.4625000000000001,1.9674193548387098,5.163999999999999,10.871290322580643,6.078333333333334,4.880322580645161,3.5209677419354835,2.1990000000000003,1.6683870967741938,1.2313333333333332,0.9274193548387096,4.209162642798262,3.21516900247321,4.788599693793434,12.163467200565313,26.460173517057296,14.317120087936264,11.878459545401023,8.569858281317481,5.179601931456842,4.060770227299498,2.9003258351980556,2.2572920347034136,162.20273230479344,120.0,149.0,206.0,120.0,355.0,119.0,355.0,127.0,353.0,119.0,351.0,0.6453632075649267
1988,2.7660547945205476,1.66,2.7369983152752355,0.600132724517388,2.1100000000000003,0.842,0.89,1.07,3.18,7.970000000000003,9.036000000000001,0.6,0.68,0.8142857142857142,0.857857142857143,0.872,0.9621111111111115,7.0,142.0,15.3,13.9,12.314285714285715,10.915000000000001,9.717,6.786222222222221,1.0,53.0,0.2663846153846155,0.15493212669683262,0.19621082621082628,0.6993835616438352,108.0,9.0,13.0,0.4775606060606061,0.32670109377801687,1.0516129032258066,0.9028571428571429,0.9261290322580645,2.7049999999999996,7.4974193548387085,8.793,3.3216129032258066,1.877096774193548,1.6403333333333336,1.782258064516129,1.633,1.0016129032258063,3.228969602123593,2.5039371638553503,2.8436723091094582,8.03775715375244,23.02077039648973,26.12791077742891,10.19898772793455,5.763611691643308,4.874159328849755,5.472410138568359,4.852368736442785,3.075444973801765,173.88665920503965,133.0,160.0,207.0,158.0,0.0,158.0,0.0,156.0,48.0,149.0,46.0,0.7210362118669719
